day,timestamp,global_ts,move,mid_before,mid_after,n_trades,max_qty,total_qty,dominant_share,time_span,label
0,450200,450200,7.5,10004.5,10012.0,0,0,0,,0,NO_TRADES
0,450300,450300,-8.0,10012.0,10004.0,0,0,0,,0,NO_TRADES
0,450400,450400,8.0,10004.0,10012.0,1,3,3,1.0,0,WHALE
0,450500,450500,-8.0,10012.0,10004.0,1,3,3,1.0,0,WHALE
0,450700,450700,8.0,10004.0,10012.0,1,3,3,1.0,0,WHALE
0,452100,452100,-11.5,10005.5,9994.0,2,7,12,0.5833333333333334,500,SWARM
0,452200,452200,10.5,9994.0,10004.5,2,7,12,0.5833333333333334,500,SWARM
0,452800,452800,-8.0,10003.0,9995.0,0,0,0,,0,NO_TRADES
0,452900,452900,16.0,9995.0,10011.0,0,0,0,,0,NO_TRADES
0,453000,453000,-6.5,10011.0,10004.5,1,6,6,1.0,0,WHALE
0,453900,453900,-7.0,10006.0,9999.0,1,3,3,1.0,0,WHALE
0,455800,455800,-6.0,10006.0,10000.0,1,4,4,1.0,0,WHALE
0,456500,456500,-9.5,10008.5,9999.0,0,0,0,,0,NO_TRADES
0,456600,456600,8.0,9999.0,10007.0,0,0,0,,0,NO_TRADES
0,459000,459000,8.0,10006.0,10014.0,0,0,0,,0,NO_TRADES
0,459100,459100,-9.5,10014.0,10004.5,0,0,0,,0,NO_TRADES
0,459300,459300,-6.0,10007.0,10001.0,0,0,0,,0,NO_TRADES
0,459500,459500,-8.5,10005.5,9997.0,0,0,0,,0,NO_TRADES
0,459600,459600,8.0,9997.0,10005.0,0,0,0,,0,NO_TRADES
0,460900,460900,-6.5,10004.5,9998.0,0,0,0,,0,NO_TRADES
0,461100,461100,9.0,9998.0,10007.0,0,0,0,,0,NO_TRADES
0,461500,461500,8.0,10005.0,10013.0,0,0,0,,0,NO_TRADES
0,461600,461600,-8.0,10013.0,10005.0,0,0,0,,0,NO_TRADES
0,462400,462400,6.5,10005.0,10011.5,0,0,0,,0,NO_TRADES
0,462500,462500,-6.5,10011.5,10005.0,0,0,0,,0,NO_TRADES
0,463500,463500,8.0,10005.0,10013.0,1,6,6,1.0,0,WHALE
0,463600,463600,-8.0,10013.0,10005.0,1,6,6,1.0,0,WHALE
0,464300,464300,-8.5,10005.5,9997.0,1,6,6,1.0,0,WHALE
0,464400,464400,8.0,9997.0,10005.0,0,0,0,,0,NO_TRADES
0,466700,466700,-9.0,10006.0,9997.0,0,0,0,,0,NO_TRADES
0,466800,466800,9.0,9997.0,10006.0,0,0,0,,0,NO_TRADES
0,468300,468300,-6.0,10006.5,10000.5,1,8,8,1.0,0,WHALE
0,469400,469400,7.5,10007.5,10015.0,0,0,0,,0,NO_TRADES
0,469500,469500,-8.0,10015.0,10007.0,0,0,0,,0,NO_TRADES
0,470400,470400,-8.0,10007.0,9999.0,0,0,0,,0,NO_TRADES
0,470500,470500,9.5,9999.0,10008.5,0,0,0,,0,NO_TRADES
0,471100,471100,-8.0,10006.0,9998.0,0,0,0,,0,NO_TRADES
0,471400,471400,7.0,9999.0,10006.0,0,0,0,,0,NO_TRADES
0,471600,471600,-9.5,10007.5,9998.0,1,6,6,1.0,0,WHALE
0,471700,471700,8.0,9998.0,10006.0,1,6,6,1.0,0,WHALE
0,472400,472400,-8.0,10005.0,9997.0,1,3,3,1.0,0,WHALE
0,472500,472500,6.5,9997.0,10003.5,1,3,3,1.0,0,WHALE
0,473300,473300,-10.5,10006.5,9996.0,0,0,0,,0,NO_TRADES
0,473400,473400,9.5,9996.0,10005.5,0,0,0,,0,NO_TRADES
0,477500,477500,-8.0,9999.0,9991.0,1,6,6,1.0,0,WHALE
0,477600,477600,9.0,9991.0,10000.0,1,6,6,1.0,0,WHALE
0,478900,478900,8.0,9999.0,10007.0,2,6,9,0.6666666666666666,100,WHALE
0,479000,479000,-10.0,10007.0,9997.0,1,6,6,1.0,0,WHALE
0,480300,480300,-6.5,9999.5,9993.0,0,0,0,,0,NO_TRADES
0,480400,480400,8.0,9993.0,10001.0,0,0,0,,0,NO_TRADES
0,481000,481000,10.0,10000.0,10010.0,0,0,0,,0,NO_TRADES
0,481100,481100,-10.0,10010.0,10000.0,0,0,0,,0,NO_TRADES
0,481500,481500,9.5,10000.5,10010.0,0,0,0,,0,NO_TRADES
0,481600,481600,-11.0,10010.0,9999.0,0,0,0,,0,NO_TRADES
0,482800,482800,6.5,9998.5,10005.0,2,5,10,0.5,100,SWARM
0,482900,482900,-6.5,10005.0,9998.5,2,5,10,0.5,100,SWARM
0,483700,483700,9.5,9996.5,10006.0,0,0,0,,0,NO_TRADES
0,483800,483800,-6.5,10006.0,9999.5,0,0,0,,0,NO_TRADES
0,484500,484500,9.0,9997.0,10006.0,0,0,0,,0,NO_TRADES
0,484600,484600,-8.0,10006.0,9998.0,0,0,0,,0,NO_TRADES
0,488100,488100,8.0,10001.0,10009.0,1,5,5,1.0,0,WHALE
0,488200,488200,-8.0,10009.0,10001.0,0,0,0,,0,NO_TRADES
0,488700,488700,7.5,10000.5,10008.0,0,0,0,,0,NO_TRADES
0,488800,488800,-9.0,10008.0,9999.0,0,0,0,,0,NO_TRADES
0,489800,489800,-9.5,10003.5,9994.0,1,7,7,1.0,0,WHALE
0,489900,489900,8.0,9994.0,10002.0,1,7,7,1.0,0,WHALE
0,496400,496400,6.0,10003.0,10009.0,0,0,0,,0,NO_TRADES
0,496500,496500,-8.0,10009.0,10001.0,0,0,0,,0,NO_TRADES
0,506600,506600,-8.0,10002.0,9994.0,0,0,0,,0,NO_TRADES
0,506700,506700,8.0,9994.0,10002.0,0,0,0,,0,NO_TRADES
0,506800,506800,9.0,10002.0,10011.0,0,0,0,,0,NO_TRADES
0,506900,506900,-10.0,10011.0,10001.0,0,0,0,,0,NO_TRADES
0,507800,507800,-8.0,10001.0,9993.0,0,0,0,,0,NO_TRADES
0,509000,509000,10.0,10002.0,10012.0,0,0,0,,0,NO_TRADES
0,509100,509100,-10.0,10012.0,10002.0,0,0,0,,0,NO_TRADES
0,510000,510000,-7.0,10004.0,9997.0,0,0,0,,0,NO_TRADES
0,510100,510100,16.0,9997.0,10013.0,0,0,0,,0,NO_TRADES
0,510200,510200,-8.0,10013.0,10005.0,0,0,0,,0,NO_TRADES
0,510900,510900,-11.0,10005.0,9994.0,1,4,4,1.0,0,WHALE
0,511000,511000,12.0,9994.0,10006.0,1,4,4,1.0,0,WHALE
0,511600,511600,8.0,10006.0,10014.0,1,6,6,1.0,0,WHALE
0,511700,511700,-8.0,10014.0,10006.0,1,6,6,1.0,0,WHALE
0,512600,512600,11.5,10004.5,10016.0,2,7,11,0.6363636363636364,300,WHALE
0,512700,512700,-11.0,10016.0,10005.0,2,7,11,0.6363636363636364,300,WHALE
0,512800,512800,-9.0,10005.0,9996.0,2,7,11,0.6363636363636364,300,WHALE
0,513500,513500,-8.0,10006.0,9998.0,0,0,0,,0,NO_TRADES
0,513600,513600,7.0,9998.0,10005.0,0,0,0,,0,NO_TRADES
0,513800,513800,8.0,10006.0,10014.0,0,0,0,,0,NO_TRADES
0,514000,514000,-8.0,10014.0,10006.0,1,5,5,1.0,0,WHALE
0,516300,516300,13.5,10002.5,10016.0,1,5,5,1.0,0,WHALE
0,516400,516400,-9.0,10016.0,10007.0,1,5,5,1.0,0,WHALE
0,524000,524000,7.0,10006.0,10013.0,0,0,0,,0,NO_TRADES
0,524100,524100,-8.0,10013.0,10005.0,0,0,0,,0,NO_TRADES
0,524400,524400,9.5,10003.5,10013.0,0,0,0,,0,NO_TRADES
0,524500,524500,-8.0,10013.0,10005.0,0,0,0,,0,NO_TRADES
0,525800,525800,-7.0,10005.0,9998.0,1,4,4,1.0,0,WHALE
0,526800,526800,7.0,10005.0,10012.0,0,0,0,,0,NO_TRADES
0,526900,526900,-8.0,10012.0,10004.0,0,0,0,,0,NO_TRADES
0,527300,527300,9.0,10003.0,10012.0,0,0,0,,0,NO_TRADES
0,527400,527400,-16.0,10012.0,9996.0,0,0,0,,0,NO_TRADES
0,527500,527500,10.0,9996.0,10006.0,0,0,0,,0,NO_TRADES
0,528100,528100,8.5,10006.5,10015.0,0,0,0,,0,NO_TRADES
0,529900,529900,-10.0,10005.0,9995.0,0,0,0,,0,NO_TRADES
0,530000,530000,11.0,9995.0,10006.0,0,0,0,,0,NO_TRADES
0,530300,530300,-8.0,10005.0,9997.0,0,0,0,,0,NO_TRADES
0,530400,530400,8.0,9997.0,10005.0,0,0,0,,0,NO_TRADES
0,530900,530900,-9.0,10006.0,9997.0,0,0,0,,0,NO_TRADES
0,531000,531000,8.0,9997.0,10005.0,0,0,0,,0,NO_TRADES
0,534000,534000,-8.0,10008.0,10000.0,0,0,0,,0,NO_TRADES
0,534100,534100,11.5,10000.0,10011.5,0,0,0,,0,NO_TRADES
0,537800,537800,8.5,10010.5,10019.0,0,0,0,,0,NO_TRADES
0,537900,537900,-8.5,10019.0,10010.5,0,0,0,,0,NO_TRADES
0,538300,538300,-15.0,10016.0,10001.0,0,0,0,,0,NO_TRADES
0,538400,538400,10.0,10001.0,10011.0,0,0,0,,0,NO_TRADES
0,539100,539100,-10.0,10014.0,10004.0,0,0,0,,0,NO_TRADES
0,539300,539300,8.0,10004.0,10012.0,0,0,0,,0,NO_TRADES
0,539500,539500,-12.5,10013.5,10001.0,0,0,0,,0,NO_TRADES
0,539600,539600,10.0,10001.0,10011.0,0,0,0,,0,NO_TRADES
0,541300,541300,9.5,10011.5,10021.0,0,0,0,,0,NO_TRADES
0,541400,541400,-7.0,10021.0,10014.0,0,0,0,,0,NO_TRADES
0,542000,542000,-6.5,10011.5,10005.0,0,0,0,,0,NO_TRADES
0,542100,542100,8.0,10005.0,10013.0,0,0,0,,0,NO_TRADES
0,543400,543400,-8.0,10014.0,10006.0,0,0,0,,0,NO_TRADES
0,543500,543500,16.0,10006.0,10022.0,0,0,0,,0,NO_TRADES
0,543600,543600,-16.0,10022.0,10006.0,0,0,0,,0,NO_TRADES
0,543700,543700,9.5,10006.0,10015.5,0,0,0,,0,NO_TRADES
0,544200,544200,-8.0,10015.0,10007.0,0,0,0,,0,NO_TRADES
0,544300,544300,8.0,10007.0,10015.0,0,0,0,,0,NO_TRADES
0,544500,544500,-11.0,10015.0,10004.0,0,0,0,,0,NO_TRADES
0,544600,544600,19.0,10004.0,10023.0,0,0,0,,0,NO_TRADES
0,544700,544700,-8.0,10023.0,10015.0,0,0,0,,0,NO_TRADES
0,546000,546000,-6.5,10019.5,10013.0,0,0,0,,0,NO_TRADES
0,546400,546400,-9.0,10016.0,10007.0,0,0,0,,0,NO_TRADES
0,546500,546500,8.5,10007.0,10015.5,0,0,0,,0,NO_TRADES
0,547700,547700,8.0,10015.0,10023.0,1,9,9,1.0,0,WHALE
0,547800,547800,-8.0,10023.0,10015.0,0,0,0,,0,NO_TRADES
0,551000,551000,-8.0,10013.0,10005.0,0,0,0,,0,NO_TRADES
0,551100,551100,6.5,10005.0,10011.5,0,0,0,,0,NO_TRADES
0,552800,552800,-8.0,10012.0,10004.0,1,10,10,1.0,0,WHALE
0,552900,552900,9.0,10004.0,10013.0,1,10,10,1.0,0,WHALE
0,553000,553000,-9.0,10013.0,10004.0,1,10,10,1.0,0,WHALE
0,553100,553100,16.0,10004.0,10020.0,1,10,10,1.0,0,WHALE
0,553200,553200,-6.5,10020.0,10013.5,1,10,10,1.0,0,WHALE
0,553800,553800,-7.0,10010.0,10003.0,0,0,0,,0,NO_TRADES
0,553900,553900,8.0,10003.0,10011.0,0,0,0,,0,NO_TRADES
0,555200,555200,-8.0,10013.0,10005.0,0,0,0,,0,NO_TRADES
0,555300,555300,8.0,10005.0,10013.0,0,0,0,,0,NO_TRADES
0,557800,557800,-6.0,10011.0,10005.0,1,8,8,1.0,0,WHALE
0,557900,557900,6.0,10005.0,10011.0,1,8,8,1.0,0,WHALE
0,559000,559000,-10.0,10011.0,10001.0,0,0,0,,0,NO_TRADES
0,559100,559100,8.5,10001.0,10009.5,0,0,0,,0,NO_TRADES
0,559400,559400,7.0,10011.0,10018.0,0,0,0,,0,NO_TRADES
0,559500,559500,-8.0,10018.0,10010.0,0,0,0,,0,NO_TRADES
0,560000,560000,-9.0,10011.0,10002.0,1,6,6,1.0,0,WHALE
0,560100,560100,9.0,10002.0,10011.0,1,6,6,1.0,0,WHALE
0,564500,564500,-8.0,10008.0,10000.0,0,0,0,,0,NO_TRADES
0,564600,564600,8.0,10000.0,10008.0,0,0,0,,0,NO_TRADES
0,565400,565400,9.0,10009.0,10018.0,0,0,0,,0,NO_TRADES
0,565500,565500,-9.0,10018.0,10009.0,0,0,0,,0,NO_TRADES
0,565600,565600,8.0,10009.0,10017.0,0,0,0,,0,NO_TRADES
0,565700,565700,-8.0,10017.0,10009.0,0,0,0,,0,NO_TRADES
0,567000,567000,-7.0,10010.0,10003.0,2,10,17,0.5882352941176471,700,SWARM
0,567100,567100,8.0,10003.0,10011.0,1,10,10,1.0,0,WHALE
0,571100,571100,-9.5,10009.5,10000.0,0,0,0,,0,NO_TRADES
0,571300,571300,8.0,10000.0,10008.0,0,0,0,,0,NO_TRADES
0,572000,572000,11.0,10008.0,10019.0,0,0,0,,0,NO_TRADES
0,572100,572100,-11.0,10019.0,10008.0,0,0,0,,0,NO_TRADES
0,574600,574600,-6.5,10007.5,10001.0,1,3,3,1.0,0,WHALE
0,574700,574700,8.0,10001.0,10009.0,1,3,3,1.0,0,WHALE
0,575100,575100,-8.0,10010.0,10002.0,0,0,0,,0,NO_TRADES
0,575200,575200,6.0,10002.0,10008.0,0,0,0,,0,NO_TRADES
0,575900,575900,-7.5,10007.5,10000.0,0,0,0,,0,NO_TRADES
0,576000,576000,9.0,10000.0,10009.0,0,0,0,,0,NO_TRADES
0,577100,577100,-8.0,10007.0,9999.0,0,0,0,,0,NO_TRADES
0,577200,577200,9.0,9999.0,10008.0,0,0,0,,0,NO_TRADES
0,578900,578900,-8.0,10008.0,10000.0,0,0,0,,0,NO_TRADES
0,579100,579100,6.0,10002.0,10008.0,0,0,0,,0,NO_TRADES
0,579900,579900,-9.0,10009.0,10000.0,0,0,0,,0,NO_TRADES
0,580000,580000,9.0,10000.0,10009.0,0,0,0,,0,NO_TRADES
0,580800,580800,-6.5,10009.0,10002.5,0,0,0,,0,NO_TRADES
0,580900,580900,8.0,10002.5,10010.5,0,0,0,,0,NO_TRADES
0,581300,581300,-9.0,10007.0,9998.0,0,0,0,,0,NO_TRADES
0,581400,581400,10.0,9998.0,10008.0,0,0,0,,0,NO_TRADES
0,581500,581500,-8.0,10008.0,10000.0,0,0,0,,0,NO_TRADES
0,581600,581600,8.0,10000.0,10008.0,0,0,0,,0,NO_TRADES
0,582000,582000,11.0,10008.0,10019.0,0,0,0,,0,NO_TRADES
0,582100,582100,-12.0,10019.0,10007.0,0,0,0,,0,NO_TRADES
0,582300,582300,-12.0,10009.0,9997.0,0,0,0,,0,NO_TRADES
0,582400,582400,10.0,9997.0,10007.0,0,0,0,,0,NO_TRADES
0,584300,584300,8.0,10004.0,10012.0,2,8,15,0.5333333333333333,100,SWARM
0,584400,584400,-9.0,10012.0,10003.0,1,8,8,1.0,0,WHALE
0,584500,584500,9.0,10003.0,10012.0,0,0,0,,0,NO_TRADES
0,584600,584600,-8.0,10012.0,10004.0,0,0,0,,0,NO_TRADES
0,584700,584700,8.0,10004.0,10012.0,0,0,0,,0,NO_TRADES
0,584800,584800,-7.0,10012.0,10005.0,0,0,0,,0,NO_TRADES
0,585100,585100,-6.5,10004.5,9998.0,0,0,0,,0,NO_TRADES
0,585200,585200,6.0,9998.0,10004.0,0,0,0,,0,NO_TRADES
0,587500,587500,-9.0,10005.0,9996.0,0,0,0,,0,NO_TRADES
0,587600,587600,8.0,9996.0,10004.0,0,0,0,,0,NO_TRADES
0,588200,588200,8.0,10005.0,10013.0,0,0,0,,0,NO_TRADES
0,588300,588300,-8.0,10013.0,10005.0,0,0,0,,0,NO_TRADES
0,591000,591000,-8.0,10005.0,9997.0,0,0,0,,0,NO_TRADES
0,591100,591100,8.0,9997.0,10005.0,0,0,0,,0,NO_TRADES
0,591500,591500,8.0,10005.0,10013.0,0,0,0,,0,NO_TRADES
0,591600,591600,-8.0,10013.0,10005.0,0,0,0,,0,NO_TRADES
0,591700,591700,-8.0,10005.0,9997.0,0,0,0,,0,NO_TRADES
0,591900,591900,7.5,9996.0,10003.5,0,0,0,,0,NO_TRADES
0,592300,592300,-7.0,10004.0,9997.0,0,0,0,,0,NO_TRADES
0,592400,592400,16.0,9997.0,10013.0,0,0,0,,0,NO_TRADES
0,592500,592500,-9.5,10013.0,10003.5,0,0,0,,0,NO_TRADES
0,593100,593100,-9.5,10011.5,10002.0,0,0,0,,0,NO_TRADES
0,594500,594500,8.0,10006.0,10014.0,1,2,2,1.0,0,WHALE
0,594600,594600,-9.5,10014.0,10004.5,1,2,2,1.0,0,WHALE
0,596800,596800,10.0,10004.0,10014.0,0,0,0,,0,NO_TRADES
0,596900,596900,-10.0,10014.0,10004.0,0,0,0,,0,NO_TRADES
0,597100,597100,7.0,10002.5,10009.5,0,0,0,,0,NO_TRADES
0,597200,597200,-7.0,10009.5,10002.5,0,0,0,,0,NO_TRADES
0,597300,597300,9.5,10002.5,10012.0,0,0,0,,0,NO_TRADES
0,597500,597500,-6.0,10008.5,10002.5,0,0,0,,0,NO_TRADES
0,600400,600400,10.0,10001.0,10011.0,1,6,6,1.0,0,WHALE
0,600500,600500,-10.0,10011.0,10001.0,1,6,6,1.0,0,WHALE
0,601300,601300,6.5,9999.5,10006.0,0,0,0,,0,NO_TRADES
0,601400,601400,-10.0,10006.0,9996.0,0,0,0,,0,NO_TRADES
0,601500,601500,7.0,9996.0,10003.0,0,0,0,,0,NO_TRADES
0,601800,601800,-6.5,10001.5,9995.0,0,0,0,,0,NO_TRADES
0,601900,601900,7.0,9995.0,10002.0,0,0,0,,0,NO_TRADES
0,606200,606200,-8.0,10004.0,9996.0,0,0,0,,0,NO_TRADES
0,606300,606300,8.0,9996.0,10004.0,0,0,0,,0,NO_TRADES
0,607800,607800,-9.5,10005.5,9996.0,1,5,5,1.0,0,WHALE
0,607900,607900,7.0,9996.0,10003.0,1,5,5,1.0,0,WHALE
0,610600,610600,-9.0,10002.0,9993.0,0,0,0,,0,NO_TRADES
0,610700,610700,8.0,9993.0,10001.0,0,0,0,,0,NO_TRADES
0,611600,611600,-8.5,10001.5,9993.0,3,6,13,0.46153846153846156,600,SWARM
0,611700,611700,8.0,9993.0,10001.0,3,6,13,0.46153846153846156,600,SWARM
0,613300,613300,8.0,9999.0,10007.0,0,0,0,,0,NO_TRADES
0,613400,613400,-8.0,10007.0,9999.0,0,0,0,,0,NO_TRADES
0,613800,613800,8.0,9999.0,10007.0,0,0,0,,0,NO_TRADES
0,613900,613900,-8.0,10007.0,9999.0,0,0,0,,0,NO_TRADES
0,614000,614000,8.0,9999.0,10007.0,0,0,0,,0,NO_TRADES
0,614100,614100,-8.0,10007.0,9999.0,0,0,0,,0,NO_TRADES
0,618700,618700,-6.0,10001.0,9995.0,0,0,0,,0,NO_TRADES
0,618800,618800,6.0,9995.0,10001.0,0,0,0,,0,NO_TRADES
0,619000,619000,8.0,10001.0,10009.0,0,0,0,,0,NO_TRADES
0,619100,619100,-8.0,10009.0,10001.0,0,0,0,,0,NO_TRADES
0,620700,620700,9.5,10001.5,10011.0,1,8,8,1.0,0,WHALE
0,620800,620800,-8.0,10011.0,10003.0,1,8,8,1.0,0,WHALE
0,621800,621800,6.5,10006.5,10013.0,0,0,0,,0,NO_TRADES
0,621900,621900,-8.0,10013.0,10005.0,0,0,0,,0,NO_TRADES
0,622800,622800,10.5,10005.5,10016.0,1,4,4,1.0,0,WHALE
0,622900,622900,-12.0,10016.0,10004.0,1,4,4,1.0,0,WHALE
0,623400,623400,8.0,10004.0,10012.0,0,0,0,,0,NO_TRADES
0,623500,623500,-8.0,10012.0,10004.0,0,0,0,,0,NO_TRADES
0,626300,626300,-10.0,10000.0,9990.0,0,0,0,,0,NO_TRADES
0,626400,626400,10.0,9990.0,10000.0,0,0,0,,0,NO_TRADES
0,627100,627100,-9.0,10001.0,9992.0,0,0,0,,0,NO_TRADES
0,627200,627200,8.0,9992.0,10000.0,0,0,0,,0,NO_TRADES
0,628200,628200,-8.0,10001.0,9993.0,0,0,0,,0,NO_TRADES
0,628300,628300,8.0,9993.0,10001.0,0,0,0,,0,NO_TRADES
0,630700,630700,-8.0,10001.0,9993.0,0,0,0,,0,NO_TRADES
0,630800,630800,8.0,9993.0,10001.0,0,0,0,,0,NO_TRADES
0,631200,631200,-8.0,10002.0,9994.0,0,0,0,,0,NO_TRADES
0,631300,631300,8.0,9994.0,10002.0,0,0,0,,0,NO_TRADES
0,631900,631900,-11.0,10002.0,9991.0,1,5,5,1.0,0,WHALE
0,632000,632000,9.5,9991.0,10000.5,1,5,5,1.0,0,WHALE
0,633200,633200,8.0,10002.0,10010.0,0,0,0,,0,NO_TRADES
0,633300,633300,-9.0,10010.0,10001.0,0,0,0,,0,NO_TRADES
0,634600,634600,11.0,10003.0,10014.0,0,0,0,,0,NO_TRADES
0,634700,634700,-12.0,10014.0,10002.0,0,0,0,,0,NO_TRADES
0,635800,635800,-6.5,10001.5,9995.0,0,0,0,,0,NO_TRADES
0,635900,635900,8.5,9995.0,10003.5,0,0,0,,0,NO_TRADES
0,636600,636600,8.0,10002.0,10010.0,0,0,0,,0,NO_TRADES
0,636700,636700,-7.0,10010.0,10003.0,0,0,0,,0,NO_TRADES
0,638700,638700,-8.0,10004.0,9996.0,1,8,8,1.0,0,WHALE
0,638800,638800,8.0,9996.0,10004.0,1,8,8,1.0,0,WHALE
0,639700,639700,8.0,10004.0,10012.0,0,0,0,,0,NO_TRADES
0,639800,639800,-7.0,10012.0,10005.0,0,0,0,,0,NO_TRADES
0,639900,639900,10.0,10005.0,10015.0,0,0,0,,0,NO_TRADES
0,640000,640000,-11.0,10015.0,10004.0,1,4,4,1.0,0,WHALE
0,640100,640100,8.0,10004.0,10012.0,1,4,4,1.0,0,WHALE
0,640200,640200,-8.0,10012.0,10004.0,1,4,4,1.0,0,WHALE
0,641900,641900,-8.0,10004.0,9996.0,1,5,5,1.0,0,WHALE
0,642000,642000,9.0,9996.0,10005.0,1,5,5,1.0,0,WHALE
0,642400,642400,11.0,10005.0,10016.0,1,6,6,1.0,0,WHALE
0,642500,642500,-11.0,10016.0,10005.0,1,6,6,1.0,0,WHALE
0,643200,643200,-6.0,10006.5,10000.5,0,0,0,,0,NO_TRADES
0,644100,644100,8.0,10003.0,10011.0,1,6,6,1.0,0,WHALE
0,644200,644200,-8.5,10011.0,10002.5,1,6,6,1.0,0,WHALE
0,645400,645400,-9.0,10004.0,9995.0,2,8,10,0.8,300,WHALE
0,645500,645500,11.5,9995.0,10006.5,2,8,10,0.8,300,WHALE
0,645700,645700,9.0,10002.0,10011.0,2,8,10,0.8,300,WHALE
0,645800,645800,-9.0,10011.0,10002.0,2,8,10,0.8,300,WHALE
0,651600,651600,11.5,9997.5,10009.0,0,0,0,,0,NO_TRADES
0,651700,651700,-8.0,10009.0,10001.0,0,0,0,,0,NO_TRADES
0,652100,652100,6.5,10001.5,10008.0,0,0,0,,0,NO_TRADES
0,652200,652200,-9.0,10008.0,9999.0,0,0,0,,0,NO_TRADES
0,652500,652500,7.0,10001.0,10008.0,0,0,0,,0,NO_TRADES
0,652600,652600,-8.0,10008.0,10000.0,0,0,0,,0,NO_TRADES
0,657600,657600,8.0,9999.0,10007.0,1,3,3,1.0,0,WHALE
0,657700,657700,-9.0,10007.0,9998.0,1,3,3,1.0,0,WHALE
0,658300,658300,8.0,9998.0,10006.0,3,9,14,0.6428571428571429,400,WHALE
0,658400,658400,-8.0,10006.0,9998.0,3,9,14,0.6428571428571429,400,WHALE
0,659700,659700,9.5,9994.5,10004.0,0,0,0,,0,NO_TRADES
0,659800,659800,-9.0,10004.0,9995.0,1,4,4,1.0,0,WHALE
0,661200,661200,-7.0,9993.0,9986.0,0,0,0,,0,NO_TRADES
0,661400,661400,10.0,9986.0,9996.0,0,0,0,,0,NO_TRADES
0,661800,661800,10.0,9994.0,10004.0,0,0,0,,0,NO_TRADES
0,661900,661900,-21.0,10004.0,9983.0,0,0,0,,0,NO_TRADES
0,662000,662000,9.5,9983.0,9992.5,0,0,0,,0,NO_TRADES
0,664200,664200,9.0,9992.0,10001.0,0,0,0,,0,NO_TRADES
0,664300,664300,-8.0,10001.0,9993.0,0,0,0,,0,NO_TRADES
0,664500,664500,-6.0,9997.5,9991.5,0,0,0,,0,NO_TRADES
0,665500,665500,-8.0,9991.0,9983.0,0,0,0,,0,NO_TRADES
0,665600,665600,9.0,9983.0,9992.0,0,0,0,,0,NO_TRADES
0,666000,666000,-9.0,9991.0,9982.0,1,4,4,1.0,0,WHALE
0,666200,666200,7.0,9982.0,9989.0,1,4,4,1.0,0,WHALE
0,668200,668200,10.0,9991.0,10001.0,1,2,2,1.0,0,WHALE
0,668300,668300,-8.0,10001.0,9993.0,1,2,2,1.0,0,WHALE
0,669100,669100,-7.5,9992.5,9985.0,0,0,0,,0,NO_TRADES
0,669200,669200,9.0,9985.0,9994.0,0,0,0,,0,NO_TRADES
0,676700,676700,9.0,9994.0,10003.0,2,4,6,0.6666666666666666,300,WHALE
0,676800,676800,-8.0,10003.0,9995.0,2,4,6,0.6666666666666666,300,WHALE
0,677100,677100,-11.0,9996.0,9985.0,2,4,6,0.6666666666666666,300,WHALE
0,677200,677200,11.0,9985.0,9996.0,2,4,6,0.6666666666666666,300,WHALE
0,678600,678600,8.5,9993.5,10002.0,0,0,0,,0,NO_TRADES
0,678700,678700,-8.0,10002.0,9994.0,0,0,0,,0,NO_TRADES
0,680700,680700,10.0,9995.0,10005.0,0,0,0,,0,NO_TRADES
0,680800,680800,-13.5,10005.0,9991.5,1,9,9,1.0,0,WHALE
0,681000,681000,8.0,9994.0,10002.0,1,9,9,1.0,0,WHALE
0,681100,681100,-8.0,10002.0,9994.0,1,9,9,1.0,0,WHALE
0,681700,681700,-6.5,9992.5,9986.0,1,3,3,1.0,0,WHALE
0,681800,681800,8.0,9986.0,9994.0,1,3,3,1.0,0,WHALE
0,682400,682400,9.5,9993.5,10003.0,0,0,0,,0,NO_TRADES
0,682500,682500,-9.0,10003.0,9994.0,1,4,4,1.0,0,WHALE
0,683900,683900,-8.0,9995.0,9987.0,0,0,0,,0,NO_TRADES
0,684000,684000,7.0,9987.0,9994.0,0,0,0,,0,NO_TRADES
0,685000,685000,-8.0,9993.0,9985.0,1,7,7,1.0,0,WHALE
0,685100,685100,16.0,9985.0,10001.0,1,7,7,1.0,0,WHALE
0,685200,685200,-8.0,10001.0,9993.0,1,7,7,1.0,0,WHALE
0,687200,687200,-9.5,9995.5,9986.0,0,0,0,,0,NO_TRADES
0,687300,687300,6.0,9986.0,9992.0,0,0,0,,0,NO_TRADES
0,689600,689600,-6.0,9994.0,9988.0,1,6,6,1.0,0,WHALE
0,689900,689900,-8.0,9993.0,9985.0,2,6,11,0.5454545454545454,800,SWARM
0,690000,690000,8.0,9985.0,9993.0,1,5,5,1.0,0,WHALE
0,690200,690200,8.0,9992.0,10000.0,1,5,5,1.0,0,WHALE
0,690300,690300,-8.0,10000.0,9992.0,1,5,5,1.0,0,WHALE
0,691300,691300,-8.0,9991.0,9983.0,0,0,0,,0,NO_TRADES
0,691400,691400,6.0,9983.0,9989.0,0,0,0,,0,NO_TRADES
0,694600,694600,8.0,9992.0,10000.0,0,0,0,,0,NO_TRADES
0,694700,694700,-7.0,10000.0,9993.0,0,0,0,,0,NO_TRADES
0,695100,695100,7.0,9993.0,10000.0,0,0,0,,0,NO_TRADES
